date,Call IV,Put IV,Average IV
2000-01-10,0.4611058571428287,0.36440132196749797,0.41275358955516334
2000-01-11,0.527298714285691,0.32706743859503123,0.42718307644036113
2000-01-12,0.49063642857138173,0.3705764407472359,0.4306064346593088
2000-01-13,0.41151314285705176,0.45434985713511455,0.43293149999608316
2000-01-14,0.41156114285713713,0.42562314411113417,0.41859214348413565
2000-01-18,0.614064857142785,0.5708451568257938,0.5924550069842894
2000-01-19,0.6879038571428683,0.5580699137051797,0.6229868854240239
2000-01-20,1.0230752857141097,0.9601926403998874,0.9916339630569986
2000-01-21,1.6158014285713647,1.0946565145531575,1.3552289715622612
2000-02-07,0.4170801999999811,0.39487260039850636,0.40597640019924375
2000-02-08,0.4078433999999856,0.409575999980816,0.4087096999904008
2000-02-09,0.4567009999999968,0.37873299926633297,0.4177169996331649
2000-02-10,0.5140142000000728,0.42657540005540484,0.4702948000277388
2000-02-11,0.5217570000001107,0.2793846014448688,0.40057080072248974
2000-02-14,0.6451953999999983,1.0514010000000482,0.8482982000000232
2000-02-15,0.6184719999999799,0.6182447326600901,0.6183583663300349
2000-02-16,0.826090599999999,0.3312338854226897,0.5786622427113444
2000-02-17,1.069926599999954,0.6086881742248726,0.8393073871124134
2000-02-18,1.9524152000000075,0.47405272430399537,1.2132339621520014
2000-03-06,0.6388479999999841,0.5268478904865022,0.5828479452432431
2000-03-07,0.7200167999999789,0.7980107000000506,0.7590137500000147
2000-03-08,0.8002794000000069,0.7411615213805935,0.7707204606903002
2000-03-09,0.81561239999997,0.5748841504826125,0.6952482752412913
2000-03-10,0.8815751000000305,0.9266412999315969,0.9041081999658137
2000-03-13,1.1053157000000466,0.4620391249072748,0.7836774124536607
2000-03-14,1.1305126999999904,1.1035797659598918,1.117046232979941
2000-03-15,0.984097800000036,0.8469129318173397,0.9155053659086878
2000-03-16,1.3521762999999638,1.1495322074950045,1.2508542537474843
2000-03-17,1.3160095999999564,1.2410065302537612,1.2785080651268588
2000-04-10,0.6852971428571741,0.6056654285714046,0.6454812857142893
2000-04-11,0.6438968571428941,0.6368784285713797,0.6403876428571369
2000-04-12,0.5234038571428193,0.6885425714285899,0.6059732142857046
2000-04-13,0.6729888571428644,0.663603857142764,0.6682963571428142
2000-04-14,0.6786731428571882,0.583940571429219,0.6313068571432036
2000-04-17,0.6731832857142732,0.6786559983954338,0.6759196420548534
2000-04-18,0.7803294285714244,0.7683643806513631,0.7743469046113938
2000-04-19,0.9068472857142041,0.8725401467488505,0.8896937162315273
2000-04-20,1.2115351428571355,1.0578411428594783,1.1346881428583069
2000-05-08,0.4658830000000087,0.5361962500001447,0.5010396250000767
2000-05-09,0.46849325000012193,0.5430188750001775,0.5057560625001497
2000-05-10,0.5372527499999856,0.5604290000083851,0.5488408750041853
2000-05-11,0.4931042500000701,0.5535671249990305,0.5233356874995503
2000-05-12,0.6119299999999855,0.5839666251834728,0.5979483125917291
2000-05-15,0.48750775000002483,0.8503162500027484,0.6689120000013866
2000-05-16,0.6006673749999376,0.8958036602835937,0.7482355176417657
2000-05-17,1.1178168749999768,1.0812375775667502,1.0995272262833635
2000-05-18,1.3251508750000398,1.0957598748361828,1.2104553749181113
2000-05-19,1.0292767499999822,1.3394461250000453,1.1843614375000138
2000-06-05,0.5945000999999713,0.6354984999997264,0.6149992999998488
2000-06-06,0.41063640000003404,0.5879185000083174,0.49927745000417567
2000-06-07,0.4856054999999543,0.6619933000007632,0.5737994000003588
2000-06-08,0.5679800000000018,0.6759849999960359,0.6219824999980188
2000-06-09,0.5426680000000812,0.7077905983821401,0.6252292991911106
2000-06-12,0.7085055999999901,0.7402245089620264,0.7243650544810083
2000-06-13,1.0097472999999966,0.8017663106018537,0.9057568053009251
2000-06-14,0.830988899999997,1.1634142999964427,0.9972015999982199
2000-06-15,0.7825953999999674,1.3775291999999275,1.0800622999999474
2000-06-16,1.0292155999999624,1.6754004000383431,1.3523080000191527
2000-07-10,0.42513142857132397,0.3661501393676393,0.39564078396948166
2000-07-11,0.4027784285714336,0.4374247142809647,0.42010157142619914
2000-07-12,0.37590014285711504,0.42957628668324943,0.40273821477018223
2000-07-13,0.42487928571432426,0.44185000023949783,0.433364642976911
2000-07-14,0.5057694285714279,0.5529128739757535,0.5293411512735907
2000-07-17,0.6132231428571359,0.5257648740326141,0.569494008444875
2000-07-18,0.47383214285723624,0.7022185771590814,0.5880253600081589
2000-07-19,0.6544568571428364,0.6478280000002644,0.6511424285715504
2000-07-20,0.9260715714286774,1.0061539999978353,0.9661127857132563
2000-07-21,1.1599834285714319,1.3519977378948131,1.2559905832331224
2000-08-07,0.2874810000000056,0.44964016666699025,0.36856058333349795
2000-08-08,0.2944641666666697,0.4648043334022294,0.3796342500344495
2000-08-09,0.40931400000002743,0.4586108372743038,0.4339624186371656
2000-08-10,0.31018266666671707,0.48893566663130456,0.3995591666490108
2000-08-11,0.31904450000003687,0.5375238486968179,0.42828417434842736
2000-08-14,0.7914398333334361,0.7298026185467092,0.7606212259400726
2000-08-15,0.6784983333333313,0.6776971660867929,0.6780977497100621
2000-08-16,0.7452299999999994,0.727514531509978,0.7363722657549887
2000-08-17,0.4388008333333271,0.9636221665992645,0.7012114999662957
2000-08-18,1.2833334999999948,1.5029373496986898,1.3931354248493424
2000-09-05,0.4521246000000117,0.7764736328267169,0.6142991164133643
2000-09-06,0.7099781000000889,0.8359914108591946,0.7729847554296417
2000-09-07,0.67269420000003,0.8349399000000604,0.7538170500000452
2000-09-08,0.7804803999999538,0.9787505777577369,0.8796154888788453
2000-09-11,1.0400855000000775,1.3084441471136743,1.174264823556876
2000-09-12,1.6148839,1.4532649586612831,1.5340744293306416
2000-09-13,1.8036960000000015,1.61771499999996,1.710705499999981
2000-09-14,1.697523400000038,1.9600959999999976,1.8288097000000179
2000-09-15,1.6758386000000232,2.618885500000074,2.1473620500000488
2000-10-09,0.38291274999999625,0.31042922856091415,0.3466709892804552
2000-10-10,0.41183775000002276,0.39312824998865986,0.40248299999434134
2000-10-11,0.45806537499995503,0.5066162500015973,0.48234081250077615
2000-10-12,0.6333457499999934,0.25541225792099687,0.4443790039604951
2000-10-13,0.5281257499999249,0.4606230153679105,0.4943743826839177
2000-10-16,0.6143813750000028,0.5464366223744582,0.5804089986872305
2000-10-17,0.7342552499998917,0.7417845000135616,0.7380198750067266
2000-10-18,0.9334230000000252,0.2652559999845755,0.5993394999923003
2000-10-19,0.7952628749999635,0.37774900057759786,0.5865059377887807
2000-10-20,1.0015765000000214,0.8815960870695471,0.9415862935347843
2000-11-06,0.3317938571428449,0.37363928574380595,0.3527165714433254
2000-11-07,0.27622342857142235,0.4054807142904016,0.340852071430912
2000-11-08,0.41573642857142495,0.4056078557854762,0.4106721421784506
2000-11-09,0.3124761428569622,0.43258171428953923,0.3725289285732507
2000-11-10,0.34840342857140755,0.4216970000023367,0.38505021428687214
2000-11-13,0.45526942857139513,0.403834778355161,0.4295521034632781
2000-11-14,0.5485401428570852,0.3643543254460374,0.4564472341515613
2000-11-15,0.5089585714285944,0.6142923620762019,0.5616254667523981
2000-11-16,0.6761760000000597,0.502282537768968,0.5892292688845139
2000-11-17,1.042117714285742,1.142293289002946,1.0922055016443442
2000-12-04,0.43566389999999205,0.44937400014805906,0.44251895007402553
2000-12-05,0.6005922999999965,0.6278029000000543,0.6141976000000254
2000-12-06,0.4964263999999998,0.4938464802610606,0.4951364401305302
2000-12-07,0.5723809000000033,0.6960619922476028,0.634221446123803
2000-12-08,0.46108990000000755,0.5296790865730296,0.49538449328651857
2000-12-11,0.8967125999999725,0.9921421169797059,0.9444273584898393
2000-12-12,0.8299053000000021,0.8622102000001719,0.846057750000087
2000-12-13,0.5837254000000168,0.7430829418682305,0.6634041709341236
2000-12-14,1.2516422999999866,1.1925805999963826,1.2221114499981844
2000-12-15,1.433695700000021,1.581210100156373,1.507452900078197
2001-01-08,0.5081613999999541,0.5411658000085623,0.5246636000042582
2001-01-09,0.5020646999999989,0.7286201000112348,0.6153424000056169
2001-01-10,0.43286669999999006,0.5276177999410493,0.4802422499705197
2001-01-11,0.6352097000000355,0.6050934000115122,0.6201515500057739
2001-01-12,0.41180469999999614,0.6125977766720886,0.5122012383360424
2001-01-16,0.7537949000000369,0.8653556000934561,0.8095752500467466
2001-01-17,0.6545238999989678,0.740109582923728,0.6973167414613479
2001-01-18,1.1063049999999917,0.8433797000023739,0.9748423500011828
2001-01-19,1.4793643000000123,1.3639977000050807,1.4216810000025464
2001-02-05,0.24864320000003587,0.30136002683267815,0.275001613416357
2001-02-06,0.28116380000001423,0.30086527726541457,0.2910145386327144
2001-02-07,0.25152020000001685,0.3295951996921306,0.2905576998460737
2001-02-08,0.2938336000000022,0.29861289541400876,0.2962232477070055
2001-02-09,0.22131059999997388,0.37748319988526713,0.29939689994262053
2001-02-12,0.25298599999995497,0.3306729323983789,0.29182946619916694
2001-02-13,0.30793599999997806,0.45329892788258486,0.3806174639412815
2001-02-14,0.4271684000000344,0.23856759999989108,0.33286799999996275
2001-02-15,0.4179969999999592,0.39886419405806983,0.4084305970290145
2001-02-16,0.7756084000000161,0.7476447948803261,0.761626597440171
2001-03-05,0.4034216000000014,0.4792436247790806,0.441332612389541
2001-03-06,0.43622610000003326,0.4250014357753849,0.4306137678877091
2001-03-07,0.40407399999997,0.446191800552662,0.425132900276316
2001-03-08,0.33177869999999493,0.473811799642884,0.40279524982143944
2001-03-09,0.37327499999993596,0.5111164057528252,0.4421957028763806
2001-03-12,0.6043219000000458,0.6971560999784299,0.6507389999892379
2001-03-13,0.5892792000000057,0.6215660011458252,0.6054226005729154
2001-03-14,0.9503450000000149,0.7332121901346721,0.8417785950673435
2001-03-15,1.001775899999966,0.7492810000003838,0.8755284500001749
2001-03-16,1.6398533000000164,1.4309420461191855,1.535397673059601
2001-04-09,0.4401677499999748,0.37324812490540377,0.4067079374526893
2001-04-10,0.4128031249999919,0.4031589999108789,0.4079810624554354
