date,Call IV,Put IV,Average IV
2000-01-10,0.15741899999999995,0.2095539999999988,0.1834864999999994
2000-01-11,0.1808030000000006,0.1711780000000007,0.17599050000000066
2000-01-12,0.1574590000000012,0.20128700000041816,0.17937300000020967
2000-01-13,0.11956800000000191,0.20973500000000092,0.16465150000000142
2000-01-14,0.08047499999999937,0.17777500000000013,0.12912499999999974
2000-01-18,0.25894400000006934,0.17780800000003574,0.21837600000005253
2000-01-19,0.23614900000001027,0.1770009999999985,0.2065750000000044
2000-01-20,0.2016639999999996,0.2152800000000022,0.20847200000000088
2000-01-21,3.449640999999997,0.1718490000005009,1.810745000000249
2000-02-07,0.17230199999999957,0.18333300000047092,0.17781750000023525
2000-02-08,0.18121900000000246,0.19287400000000107,0.18704650000000178
2000-02-09,0.17782000000000037,0.1934104999999942,0.1856152499999973
2000-02-10,0.20837100000000017,0.13375400000000023,0.1710625000000002
2000-02-11,0.15648500000000148,0.22478299999999846,0.19063399999999997
2000-02-14,0.19089999999999951,0.1547219999999991,0.17281099999999933
2000-02-15,0.14910300000009558,0.19697500000000007,0.17303900000004782
2000-02-16,0.29211500000000323,0.1930450000000011,0.24258000000000218
2000-02-17,0.20914599999999825,0.22319400000000184,0.21617000000000003
2000-02-18,0.40426899999999594,1.060430999999991,0.7323499999999935
2000-03-06,0.22024000000015048,0.19949600000000187,0.20986800000007616
2000-03-07,0.1959230000000017,0.24090099999999684,0.21841199999999927
2000-03-08,0.13369900000021687,0.25160099999999874,0.1926500000001078
2000-03-09,0.2061850000000026,0.16502000000040254,0.18560250000020256
2000-03-10,0.1798840000000008,0.19837499999999808,0.18912949999999945
2000-03-13,0.29185599999999917,0.19015200000000104,0.2410040000000001
2000-03-14,0.15967100000000042,0.2333529999999969,0.19651199999999866
2000-03-15,0.22643899999999964,0.22302499999999761,0.22473199999999863
2000-03-16,0.20606000000004102,0.285852,0.2459560000000205
2000-03-17,0.24915399999999854,0.5394760000000016,0.3943150000000001
2000-04-10,0.16801500000023306,0.2508489999995171,0.20943199999987508
2000-04-11,0.19205200000000172,0.2117849999999989,0.2019185000000003
2000-04-12,0.1587629999999991,0.1841099999999998,0.17143649999999944
2000-04-13,0.15523399999977106,0.21377500000000174,0.18450449999988638
2000-04-14,0.13929699999999673,0.27419499999999936,0.20674599999999804
2000-04-17,0.15606899999999932,0.2843240000000072,0.22019650000000324
2000-04-18,0.1722280000003714,0.1738860000004252,0.1730570000003983
2000-04-19,0.20121500000005482,0.21690000000000317,0.20905750000002898
2000-04-20,0.2317310000000011,0.9287870000000317,0.5802590000000164
2000-05-08,0.2711509999999959,0.2697279999999944,0.27043949999999517
2000-05-09,0.24764699999999462,0.3152270000000001,0.2814369999999974
2000-05-10,0.261190999999998,0.2804530000000018,0.2708219999999999
2000-05-11,0.49118899999999655,0.317148000000031,0.4041685000000138
2000-05-12,0.4182980000000027,0.2845890000000011,0.3514435000000019
2000-05-15,0.6705519999998705,0.4542060000000042,0.5623789999999373
2000-05-16,0.44497399999999826,0.4541219999999984,0.44954799999999834
2000-05-17,0.7757050000000013,0.5557970000003087,0.665751000000155
2000-05-18,0.9911600000000027,0.6673789999999977,0.8292695000000002
2000-05-19,0.96419200000003,0.9641920000000278,0.9641920000000289
2000-06-05,0.3219800000000004,0.2985480000000013,0.3102640000000009
2000-06-06,0.2936110000000291,0.2675720000001836,0.28059150000010635
2000-06-07,0.31801500000000094,0.26939400000002084,0.2937045000000109
2000-06-08,0.2593329999999957,0.31321399999999894,0.2862734999999973
